Transmittal ID,Description,Status,Current Employee,Current Department,Transmitted Employee,Transmitted Department,Last Transaction Date,Last Transaction Time
3697,"RCM & PN FAO 1000201870 - TIMBOL, FAUSTINE JAY",1,43,DEPT3,38,DEPT3,"September 14, 2021",4:29:53 pm
3698,"OR/CR & PN FAO 1000215050 - SICAT, MONIQUE MANALASTAS",1,43,DEPT3,38,DEPT3,"September 14, 2021",4:30:17 pm
3699,azure cloud platform recommendation,1,2,DEPT1,,DEPT2,"September 09, 2021",10:27:54 am
3700,MEMO: Request for Funding Wtax for Aug 2021,1,28,DEPT6,37,DEPT7,"September 08, 2021",5:28:57 pm
3701,MEMO: Accomplishment of Contract to Sell for the Motorcycle plan of Mr. Lamberto Aquino Jr.,1,28,DEPT6,37,DEPT7,"September 08, 2021",5:29:07 pm
3702,"PR Antigen Test Kits P 27,300",1,37,DEPT7,,DEPT6,"September 09, 2021",1:28:50 pm
3703,1 Samsung Phone (Control Np: TC-022). Model number SM-J260Y/DS (including box of Samsung A01).,1,20,DEPT8,2,DEPT1,"September 09, 2021",9:30:03 am
3704,Winterhawk Receipt (249040) and BIR form 2307,1,35,DEPT6,28,DEPT6,"September 13, 2021",11:57:59 am
3705,"RELEASE OF CLAIM FAO - CASTILLANO, SIXTO ASUTILLO",1,43,DEPT3,38,DEPT3,"September 14, 2021",4:30:08 pm
3706,pmw setting of Ms. Meg ibay,1,37,DEPT7,,DEPT2,"September 10, 2021",9:50:53 am
3707,PANEL FOLDER MR. MARK GARSULA,1,37,DEPT7,,DEPT2,"September 10, 2021",8:32:07 am
3708,MR. MARK GARSULA 201 FILE,1,37,DEPT7,,DEPT2,"September 10, 2021",8:32:18 am
3709,"Petron SOA August 16-31,2021",1,36,DEPT6,,DEPT7,"September 09, 2021",2:11:53 pm
3710,"BDO debit advice P 449,078.91 (BDO credit Card payment- August 19 statement date)",1,36,DEPT6,,DEPT7,"September 09, 2021",2:08:19 pm
3711,"RFP: Winterhawk Asia Inc. - 186,780.00",1,37,DEPT7,,DEPT6,"October 15, 2021",9:24:08 am
3712,"PR: Microsoft Azure - 12,782.5",1,35,DEPT6,,DEPT2,"September 10, 2021",2:59:05 pm
3713,Travel & representation Form - GTB- August 2021,1,2,DEPT1,,DEPT2,"September 10, 2021",9:50:33 am
3714,Financial Package for August 2021,1,36,DEPT6,,DEPT7,"September 10, 2021",12:06:39 pm
3716,"RFP: ANG TIAGA TRADING 9,681.78",1,35,DEPT6,28,DEPT6,"September 13, 2021",10:45:36 am
3717,CERTIFICATE: MS. MA. ANGELITA M. AGATON,1,35,DEPT6,,DEPT2,"September 10, 2021",3:46:40 pm
3718,"DOC STAMP FOR PAYMENT: SILVA EMERSON OLETA 4,875.00",1,37,DEPT7,,DEPT6,"September 10, 2021",11:02:55 am
3719,"PAYROLL: SEPTEMBER 1-16, 2021",1,37,DEPT7,,DEPT2,"September 13, 2021",2:21:14 pm
3720,EXECUTION OF NON-DISCLOSURE AGREEMENT (NDA) WITH TRANSUNION,1,37,DEPT7,,DEPT8,"September 13, 2021",10:58:27 am
3721,TO OUTSOURCE THE SOCIAL MEDIA POST/ADVERTISEMENT DESIGN,1,37,DEPT7,9,DEPT4,"September 13, 2021",5:07:44 pm
3722,BI FAO: WILMER LAGMAN MACTAL,1,9,DEPT4,,DEPT2,"September 15, 2021",6:16:08 pm
3723,"PO: ANTIGEN TEST KITS 27,300.00",1,37,DEPT7,,DEPT2,"September 13, 2021",9:00:36 am
3724,"LSS: CA FOR RT-PCR TEST OF MAMATEO 2,900.00",1,37,DEPT7,,DEPT6,"September 10, 2021",2:48:13 pm
3725,"LSS: SALARY OF MESSENGERS (AUGUST 16-31, 2021) 13,810.56",1,35,DEPT6,28,DEPT6,"September 13, 2021",10:43:54 am
3726,"RFP: SIXTO CASTILLANO ( INSURANCE CLAIM P 98,206)",1,35,DEPT6,28,DEPT6,"September 13, 2021",2:30:20 pm
3727,Data Center Procedures DCDIOM2021:0001 - 0018,1,7,DEPT1,9,DEPT4,"October 11, 2021",9:05:17 am
3728,"LSS: SAFETY SUPPLIES - SEPTEMBER 2021 7,100.00",1,35,DEPT6,28,DEPT6,"September 13, 2021",10:44:02 am
3729,"LSS: OVERPAYMENT REFUND FAO GONZALES, MAVEL 14,840.00",1,35,DEPT6,28,DEPT6,"September 13, 2021",10:44:08 am
3730,CHECKS FOR SIGNATURE OF MCBAENA AND ESC,1,37,DEPT7,,DEPT6,"September 10, 2021",2:54:19 pm
3731,tray in and out,1,37,DEPT7,,DEPT8,"September 10, 2021",12:19:30 pm
3732,In and Out Tray (FFE-0066 - 3 layers),1,20,DEPT8,,DEPT7,"September 10, 2021",3:29:23 pm
3733,RFP: RHODORA MARGARETTE IBAY 600.00,1,37,DEPT7,,DEPT2,"September 10, 2021",2:57:49 pm
3734,"farm bill construction 245,925",1,36,DEPT6,,DEPT7,"September 13, 2021",3:01:53 pm
3735,antigen kit,1,37,DEPT7,,DEPT2,"September 13, 2021",5:23:02 pm
3736,PR - Gasoline P300,1,35,DEPT6,,DEPT2,"September 10, 2021",3:46:46 pm
3737,RFP - Admin Supply P 1180,1,35,DEPT6,28,DEPT6,"September 13, 2021",10:45:49 am
3738,ASTRON P6817.26,1,35,DEPT6,,DEPT2,"September 10, 2021",3:46:53 pm
3739,"RFP: RON JOSEPH M. JAVIER 1,300.00",1,35,DEPT6,28,DEPT6,"September 13, 2021",10:45:26 am
3740,"RFP: MA. ANGELITA M. AGATON 3,000.00 (DDI SEMINAR 09/11/2021)",1,35,DEPT6,28,DEPT6,"September 13, 2021",10:46:11 am
3742,RECOMMENDATION: PROMOTION OF MR. GARSULA,1,37,DEPT7,,DEPT2,"September 13, 2021",9:01:08 am
3743,INVENTORY OF REPO/ROPA,1,10,DEPT4,,DEPT6,"September 10, 2021",4:43:50 pm
3744,"RFP: SARAH JANE D. LIM 2,900.00 (REVOLVING FUND 09/06/2021)",1,37,DEPT7,35,DEPT6,"September 13, 2021",9:12:43 am
3745,"RFP: ASTRON CORPORATE SECURITY AGENCY INC. 8,180.71 (AUG 16-31, 2021)",1,35,DEPT6,28,DEPT6,"September 13, 2021",10:45:18 am
3746,"LSS: CA FOR RF FAO 1000215163 - MIAGAN, LANIE GEVERO 8,023.00",1,35,DEPT6,28,DEPT6,"September 13, 2021",10:44:28 am
3747,"LSS: CA FOR RF FAO 1000215050 - SICAT, MONIQUE MANALASTAS 11,004.00",1,35,DEPT6,28,DEPT6,"September 13, 2021",10:44:37 am
3748,"LSS: CA FOR RF FAO 1000215390 - SINOBEN, EUGENIA LOPEZ 6,705.00",1,35,DEPT6,28,DEPT6,"September 13, 2021",10:44:46 am
3749,SUGGEST TP WIN JULY 2021,1,9,DEPT4,,DEPT2,"September 13, 2021",9:01:16 am
3750,"LSS: CA FOR RF FAO 1000215245 - SEMINIANO, CORAZON AGRAVE 7,119.00",1,35,DEPT6,28,DEPT6,"September 13, 2021",10:44:54 am
3751,PMW RATING AUG 8 - SEPT 8 RMJAVIER,1,10,DEPT4,,DEPT2,"September 15, 2021",6:15:25 pm
3752,Updating requirement of Maybank (brown envelope),1,37,DEPT7,,DEPT6,"September 13, 2021",2:19:22 pm
3753,Secretary's Certificate of Finanshares - Security Bank Account Opening,1,37,DEPT7,,DEPT6,"September 13, 2021",9:07:27 am
3755,"RFP: CELCOR 29,920.00 (FEES FOR CHANGING OF ELECTRIC BILLING NAME TO ENCORE)",1,37,DEPT7,36,DEPT6,"September 13, 2021",5:56:50 pm
3756,PERSONNEL REQUISITION - SALES & MARKETING DEPT,1,9,DEPT4,,DEPT2,"September 15, 2021",6:19:21 pm
3757,ORIGINAL CR 407048972 FAO FAJARDO DAN MARK,1,38,DEPT3,5,DEPT3,"September 17, 2021",9:06:05 am
3758,ORIGINAL OR 2021326241 FAO FAJARDO DAN MARK,1,38,DEPT3,5,DEPT3,"September 17, 2021",9:06:30 am
3759,"PN- FAO GONZALES, RODELIO",1,38,DEPT3,5,DEPT3,"September 17, 2021",9:06:40 am
3760,ROMAC BILLING INVOICE 92684 W/ DTR 08.16.21-08.31.21,0,38,DEPT3,40,DEPT2,"September 10, 2021",5:16:46 pm
3761,RFP - MA. ANGELITA M. AGATON,1,47,DEPT2,35,DEPT6,"September 14, 2021",5:08:13 pm
3762,"PRF - 1 SALES STAFF TARLAC, 1 SALES STAFF NE AND 1 SALES SUPERVISOR",1,47,DEPT2,37,DEPT7,"September 10, 2021",5:36:59 pm
3763,CHECKS FOR SIGNATURE OF MCBAENA AND ESC 09/10/2021,1,37,DEPT7,,DEPT6,"September 13, 2021",11:09:09 am
3764,PO - Antigen Test Kit,1,47,DEPT2,35,DEPT6,"September 13, 2021",9:12:08 am
3765,Doc. Stamp Tax Dec./Ret. - EOSilva,1,28,DEPT6,,DEPT3,"September 15, 2021",9:47:18 am
3766,SUGGEST TP WIN JULY 2021,1,37,DEPT7,,DEPT2,"September 14, 2021",8:17:25 am
3767,DCDIOM2021:0001-0018,1,47,DEPT2,2,DEPT1,"September 13, 2021",10:24:03 am
3768,PERSONNEL REQUISITION FORM - APPRAISER/COLLECTOR,1,10,DEPT4,,DEPT2,"September 15, 2021",6:18:53 pm
3769,"RCM: LAUREANO, GIL G.",1,37,DEPT7,,DEPT6,"September 13, 2021",2:30:09 pm
3770,Checks for MCBaena and ESC's Signature_09/13/2021 (AM),1,37,DEPT7,,DEPT6,"September 13, 2021",2:30:03 pm
3771,"RFP: JOSE MIGUEL CADIZ 27,300.00 (ANTIGEN TEST KITS, 2 BOXES)",1,35,DEPT6,28,DEPT6,"September 14, 2021",8:56:47 am
3772,"RFP: SARAH JANE D. LIM 11,520.00 (PCV REPLENISHMENT CHECK-REPLACEMENT)",1,35,DEPT6,28,DEPT6,"September 13, 2021",3:05:09 pm
3773,"REQUEST FOR CANCELLATION OF CHECK: RELLIE ANN S. DELA CRUZ 11,520.00 (CHECK NO. 3241814706)",1,35,DEPT6,28,DEPT6,"September 13, 2021",3:05:15 pm
3774,"LSS: GLOBE TELECOM DUES (07/16/2021-08/15/2021) 10,669.00",1,35,DEPT6,28,DEPT6,"September 13, 2021",3:05:23 pm
3775,"RFP - SAS Management Inc P26,400",1,35,DEPT6,28,DEPT6,"September 14, 2021",8:56:51 am
3776,"FT FORM WITH BDO CHECK NO. 410246; 350,000.00",1,37,DEPT7,,DEPT6,"September 13, 2021",2:30:53 pm
3777,"FT FORM WITH BDO CHECK NO. 410247; 1,000,000.00",1,37,DEPT7,,DEPT6,"September 13, 2021",2:30:46 pm
3778,"RFP: CELCOR 26,667.58",1,35,DEPT6,37,DEPT7,"September 13, 2021",12:06:47 pm
3779,"RFP: CELCOR 27,667.58",1,28,DEPT6,37,DEPT7,"October 08, 2021",5:21:15 pm
3780,"montecito soa 39,647",1,37,DEPT7,,DEPT6,"September 13, 2021",2:20:01 pm
3781,"COMMENDATION: MS. LYNN PUNSALAN, MR. BILL MICAYAS AND MS. SARAH JANE LIM",1,37,DEPT7,,DEPT2,"September 13, 2021",2:21:23 pm
3782,Check number 795025-795028 Payroll checks (4 pcs),1,36,DEPT6,,DEPT2,"September 15, 2021",6:16:55 pm
3783,"COMMENDATION: MS. LYNN PUNSALAN, MR. BILL MICAYAS AND MS. SARAH JANE LIM",1,9,DEPT4,,DEPT2,"September 14, 2021",8:17:35 am
3784,MEMO: Request for Funding Wtax for Aug 2021 (09/13/2021),1,28,DEPT6,37,DEPT7,"September 13, 2021",6:26:08 pm
3785,SALARY LOAN OF REGGIE DELA CRUZ,1,9,DEPT4,,DEPT2,"September 15, 2021",6:17:25 pm
3786,Requested Checks of ESC for JIC signature - Check number 919233-919236 (4 pcs),1,37,DEPT7,,DEPT6,"September 15, 2021",8:25:09 am
3787,"RFP: BDO UNIBANK INC. P2,770.68",1,35,DEPT6,28,DEPT6,"September 15, 2021",6:07:38 pm
3788,"RFP: EXCELLINE MANPOWER AND GENERAL SERVICES P18,688.16 (July 16-31, Aug 01-31, 2021)",1,35,DEPT6,37,DEPT7,"September 15, 2021",12:04:11 pm
3789,"RFP: ROMAC SERVICES AND TRADING CO., INC. P19,913.38 (July 16-31, Aug 01-31, 2021)",1,40,DEPT2,35,DEPT6,"September 15, 2021",11:17:20 am
3790,Credit Application - Mr. Rogelio Dela Cruz II,1,37,DEPT7,,DEPT2,"September 15, 2021",10:48:08 am
3791,"PO - MICROSOFT AZURE SUBSCRIPTION P12,782.50",1,37,DEPT7,,DEPT2,"September 14, 2021",2:21:33 pm
3792,RECOMMENDATION: AMENDMENT OF THE GENERAL RULE FOR CANVASSING UNDER MODIFIED PURCHASING PROCESS,1,37,DEPT7,,DEPT2,"September 14, 2021",2:21:41 pm
3793,PAYROLL FOR SEPTEMBER 2021 - EXECUTIVE,1,37,DEPT7,,DEPT2,"September 14, 2021",2:21:49 pm
3794,CONDFIDENTIAL - JOB OFFER MS. CRISPINA S. RONQUILLO,1,37,DEPT7,,DEPT2,"September 14, 2021",2:21:57 pm
3795,SAMPLE MALE UNIFROM - APPLE GREEN,1,37,DEPT7,,DEPT2,"September 14, 2021",2:22:05 pm
3796,"MS. KRISSY CADIZ - WEEKLY PROGRESS REPORT SEPTEMBER 1-7, 2021",1,37,DEPT7,,DEPT2,"September 14, 2021",2:22:14 pm
3797,Checks for MCBaena and ESC's Signature_09/13/2021 (PM),1,28,DEPT6,37,DEPT7,"September 13, 2021",6:25:51 pm
3798,"Check number 3241705441 Montecito P 39,647 (Full payment of 2021 association dues)",1,36,DEPT6,,DEPT7,"September 14, 2021",11:40:19 am
3799,Checks for MCBaena and ESC's Signature_09/14/2021 (AM),1,37,DEPT7,,DEPT6,"September 14, 2021",2:35:56 pm
3800,"JJAKE: CHECK ACKNOWLEDGEMENT RECEIPT, DEPOSIT SLIP AND 2307",1,28,DEPT6,37,DEPT7,"September 14, 2021",11:41:16 am
3801,"DST: GELACIO, MARITES RICOR (P 4,155.00)",1,37,DEPT7,,DEPT6,"September 14, 2021",2:36:02 pm
3802,"DST: PRING, JEROME ABRIGO (P 5,535.00)",1,37,DEPT7,,DEPT6,"September 14, 2021",2:36:09 pm
3803,"LSS: RDELACRUZ P 5,805.00 (CA FAO 1000215187 - MALLARI, MARLON PANTUA)",1,35,DEPT6,28,DEPT6,"September 16, 2021",4:57:52 pm
3804,"LSS: RDELACRUZ P 15,000.00 (CA FAO 1000215313 - DEL ROSARIO, ROGELIO YAMSUAN)",1,8,DEPT3,,DEPT6,"September 15, 2021",11:17:28 am
3805,PO and PR Microsoft Azure Subscription,1,9,DEPT4,,DEPT2,"September 17, 2021",5:44:14 pm
3806,RECOMMENDATION: AMENDMENT OF THE GENERAL RULE FOR CANVASSING UNDER MODIFIED PURCHASING PROCESS,1,9,DEPT4,,DEPT2,"September 14, 2021",5:35:46 pm
3807,CONDFIDENTIAL - JOB OFFER MS. CRISPINA S. RONQUILLO,1,37,DEPT7,,DEPT2,"September 15, 2021",10:48:16 am
3808,"Cash for ESC P 59,050 for condo and P 16,758 for house",1,36,DEPT6,,DEPT7,"September 14, 2021",4:17:32 pm
3809,PCV No. 7888 - 7939,1,28,DEPT6,,DEPT3,"September 14, 2021",3:49:51 pm
3810,profiling and request for panel interview Ms. Pamela Lorenzo,1,37,DEPT7,,DEPT2,"September 15, 2021",10:47:56 am
3811,WITHHOLDING TAX FOR AUG 2021 (FOR AUTHORIZATION OF PAYMENT),1,28,DEPT6,37,DEPT7,"September 14, 2021",5:11:04 pm
3812,PHILHEALTH REMITTANCE REPORT,1,47,DEPT2,,DEPT6,"September 15, 2021",5:00:18 pm
3813,PAGIBIG REMITTANCE REPORT,1,47,DEPT2,,DEPT6,"September 15, 2021",5:00:25 pm
3814,MONTHLY REMITTANCE SCHEDULE FOR MULTI PURPOSE,1,47,DEPT2,,DEPT6,"September 15, 2021",5:00:33 pm
3815,Doc. Stamp Tax Dec./Ret. - MRGelacio,1,28,DEPT6,,DEPT3,"September 15, 2021",9:48:07 am
3816,Doc. Stamp Tax Dec./Ret. - JAPring,1,28,DEPT6,,DEPT3,"September 15, 2021",9:47:53 am
3817,"celcor daan sarile farm soa 2,235.67",1,37,DEPT7,,DEPT6,"September 15, 2021",3:03:15 pm
3818,"RFP: ROMAC SERVICES & TRADING CO., INC. 5,444.82 (AUGUST 16-31, 2021)",1,35,DEPT6,37,DEPT7,"September 15, 2021",12:04:28 pm
3819,"Cash for ESC P 75, 809 (remaining balance for house)",1,36,DEPT6,,DEPT7,"September 15, 2021",12:02:58 pm
3820,"Availment of Services of TransUnion Information Solutions, Inc. (TU) as Additional Credit Bureau of",1,37,DEPT7,,DEPT8,"October 15, 2021",10:09:16 am
3826,"CHECK NUMBER 919243 CELCOR P 2,235.67 (FARM 08/04-09/04/2021)",1,36,DEPT6,,DEPT7,"September 15, 2021",4:16:33 pm
3827,METROBANK : PROMISSORY NOTE & DISCLOSURE STATEMENT - 2.5M LOAN AVAILMENT,1,37,DEPT7,,DEPT6,"September 16, 2021",9:02:59 am
3828,AEC CUSTOMER LEDGER,1,38,DEPT3,35,DEPT6,"September 16, 2021",11:41:58 am
3829,"RFP: Charlene B. Palo P4,217 (PCF Replenishment #02-1330 TO 02-1354)",1,38,DEPT3,8,DEPT3,"September 28, 2021",2:58:10 pm
3830,WINNER STW JULY,1,9,DEPT4,,DEPT2,"September 20, 2021",11:26:00 am
3831,3RD QUARTER AWARENESS AND DDI SCHEDULE,1,9,DEPT4,,DEPT2,"September 20, 2021",11:25:53 am
3832,PERMANENCY OF MS. PAMELA LORENZO,1,47,DEPT2,9,DEPT4,"September 17, 2021",3:36:21 pm
3833,PARTNER'S MOVEMENT,1,9,DEPT4,,DEPT2,"September 20, 2021",11:25:45 am
3834,RECOMMENDATION: PROMOTION OF MR. GARSULA,1,47,DEPT2,9,DEPT4,"September 17, 2021",3:35:54 pm
3835,RECOMMENDATION: AMENDMENT OF THE GENERAL RULE FOR CANVASSING UNDER MODIFIED PURCHASING PROCESS,1,9,DEPT4,,DEPT2,"September 20, 2021",11:25:33 am
3836,"RFP: PLDT 11, 060.61 (08/17/2021-09/16/2021)",1,35,DEPT6,28,DEPT6,"September 16, 2021",5:45:37 pm
3837,"RFP: ROMAC P5,444.82 (August 16-31, 2021)",1,35,DEPT6,28,DEPT6,"September 15, 2021",5:08:35 pm
3838,APPLICATION FOR SALES AND MARKETING SUPERVISOR - ERNALD T. BAUTISTA,1,9,DEPT4,,DEPT2,"September 20, 2021",11:25:15 am
3839,MEMO: APPROVING AUTHORITY LIMIT FOR NON LOAN DISBURSEMENTS,1,9,DEPT4,37,DEPT7,"October 12, 2021",8:44:57 am
3841,Checks for MCBaena and ESC's Signature_09/15/2021 (PM),1,28,DEPT6,37,DEPT7,"September 15, 2021",6:29:48 pm
3842,RECOMMENDATION: AMENDMENT OF THE GENERAL RULE FOR CANVASSING UNDER MODIFIED PURCHASING PROCESS,1,37,DEPT7,,DEPT2,"September 21, 2021",3:00:30 pm
3843,manulife jic policy,1,36,DEPT6,,DEPT7,"September 17, 2021",11:30:59 am
3844,waterbill 279.90,1,37,DEPT7,36,DEPT6,"September 16, 2021",9:03:04 am
3845,"ORIGINAL CR 40841992-2 FAO CALMONA, RONNIE",1,38,DEPT3,5,DEPT3,"September 17, 2021",9:06:57 am
3846,"ORIGINAL OR 2129038752 FAO CALMONA, RONNIE",1,38,DEPT3,5,DEPT3,"September 17, 2021",9:07:02 am
3847,"PN- FAO CALMONA, RONNIE (5 COPIES) & 1- STENCIL",1,38,DEPT3,5,DEPT3,"September 17, 2021",9:07:08 am
3848,"LSS: CA FOR RF FAO 1000215313 - DEL ROSARIO, ROGELIO YAMSUAN 9,228.00",1,35,DEPT6,28,DEPT6,"September 16, 2021",4:58:02 pm
3849,Sealed Brown Envelope - Confidential Disbursement 09.16.2021,1,37,DEPT7,,DEPT6,"September 17, 2021",2:04:48 pm
3850,Checks for MCBaena and ESC's Signature_09/16/2021 (AM),1,37,DEPT7,35,DEPT6,"September 20, 2021",10:38:49 am
3851,"LSS: RELLIE ANN DELA CRUZ P9,601.00 (BR-01 CA FOR FAO 1000214927 - HILARIO, RONALD GONZALES)",1,35,DEPT6,28,DEPT6,"September 21, 2021",11:40:04 am
3852,"LSS: RELLIE ANN DELA CRUZ P7,005.00 (BR-01 CA FOR FAO 1000215145 - ALARCON, EMILY SACDALAN)",1,37,DEPT7,,DEPT6,"September 20, 2021",2:34:20 pm
3853,"LSS: RELLIE ANN DELA CRUZ P8,023.00 (BR-01 CA FOR FAO 1000215104 - OCAMPO, GREG SUNNY SAGUN)",1,37,DEPT7,,DEPT6,"September 20, 2021",2:34:29 pm
3854,"LSS: RELLIE ANN DELA CRUZ P5,641.00 (BR-01 CA FOR FAO 1000215238 - TORIO, MA. PAULA ESTABILLO)",1,37,DEPT7,,DEPT6,"September 20, 2021",2:34:43 pm
3855,"FT FORM -MBTC 650,000.00 (TO FUND NON LOAN DISBURSEMENT)",1,37,DEPT7,,DEPT6,"September 17, 2021",2:04:53 pm
3856,"FT FORM -MBTC 2,500,000.00 (TO FUND NON LOAN DISBURSEMENT)",1,37,DEPT7,,DEPT6,"September 17, 2021",2:05:03 pm
3857,"FT FORM WITH BDO CHECK NO. 133974; 1,000,000.00",1,37,DEPT7,,DEPT6,"September 17, 2021",2:05:08 pm
3858,"FT FORM -MBTC 100,000.00 (TO FUND NON LOAN DISBURSEMENT)",1,37,DEPT7,,DEPT6,"September 17, 2021",2:05:13 pm
3859,"37 PDC FAO - 1000215832 - RAMOS, JULIAN, JR. TRINIDAD",1,43,DEPT3,5,DEPT3,"September 17, 2021",9:07:17 am
3860,"39 PDC FAO - 1000215808 - PEREZ, PAUL ANDREI",1,43,DEPT3,5,DEPT3,"September 17, 2021",9:07:24 am
3861,"23 PDC FAO 1000215771 -GAN, HENSON TAN",1,43,DEPT3,5,DEPT3,"September 17, 2021",9:07:30 am
3862,"39 PDC FAO 1000215736 - GELACIO, MARITES",1,43,DEPT3,5,DEPT3,"September 17, 2021",9:07:37 am
3863,"23 PDC FAO - 1000215678 - DELA CRUZ, CATHYLEN SEVILLA",1,43,DEPT3,5,DEPT3,"September 17, 2021",9:07:44 am
3864,"26 PDC FAO - 1000215697 - GARCIA, NARCISO",1,43,DEPT3,5,DEPT3,"September 17, 2021",9:07:49 am
3865,"26 PDC FAO - 1000215657 - RAMOS, HUGO FRANCISCO",1,43,DEPT3,5,DEPT3,"September 17, 2021",9:07:56 am
3866,"39 PDC FAO - 1000215813 - CERIN, ROCHELLE ANNE MANIGAO",1,43,DEPT3,5,DEPT3,"September 17, 2021",9:08:03 am
3867,"DST: DAVID, NOEL SUNGA (P 9,960.00)",1,37,DEPT7,,DEPT6,"September 17, 2021",2:05:29 pm
3868,weekly report Sept 1-7 & sept 8-14,1,37,DEPT7,47,DEPT2,"September 21, 2021",3:17:54 pm
3869,jeric's soa for manulife,1,37,DEPT7,36,DEPT6,"September 17, 2021",8:24:55 am
3870,Check number 919244 Primewater P 279.90 (water bill farm),1,36,DEPT6,,DEPT7,"September 16, 2021",5:32:02 pm
3872,"RFP: ATTY. EDGARDO G. VILLARIN ; RETAINER'S FEE; P 1, 800.00",1,35,DEPT6,28,DEPT6,"September 17, 2021",5:09:00 pm
3873,"RCM: 1000202230 - SANGLAY, CHRISOLEE CASTILLO",1,9,DEPT4,,DEPT3,"September 23, 2021",3:06:34 pm
3874,"CLEARANCE: 1000207665 - NUCUP, HEIDI SUMANG",1,9,DEPT4,,DEPT3,"September 23, 2021",3:06:46 pm
3875,Doc. Stamp Tax Dec./Ret. - NADavid,1,28,DEPT6,5,DEPT3,"September 17, 2021",5:24:54 pm
3876,Checks for MCBaena and ESC's Signature_09/17/2021 (AM),1,37,DEPT7,,DEPT6,"September 17, 2021",3:24:10 pm
3877,"RCM: SANGLAY, CHRISOLEE CASTRO",1,37,DEPT7,,DEPT6,"September 17, 2021",3:24:05 pm
3878,"CLEARANCE: NUCUP, HEIDI SUMAING",1,37,DEPT7,,DEPT6,"September 17, 2021",3:24:16 pm
3879,"Check number 919245 Manulife Philippines P 24,523.42 (Sir Jeric's policy 6457125-0)",1,36,DEPT6,,DEPT7,"September 17, 2021",11:31:22 am
3880,CI Staff - NE,1,47,DEPT2,37,DEPT7,"September 17, 2021",11:57:10 am
3881,CI/ Appraiser - PH,1,47,DEPT2,37,DEPT7,"September 17, 2021",11:57:22 am
3882,PERSONNEL REQUISITION - CI & COLLECTION STAFF,1,9,DEPT4,,DEPT2,"September 21, 2021",3:21:26 pm
3892,"DST: 1000215824 - CALMONA, RONNIE DELA CRUZ",1,5,DEPT3,28,DEPT6,"September 17, 2021",5:53:34 pm
3893,"DST: 1000215832 - RAMOS, JULIAN, JR. TRINIDAD",1,5,DEPT3,28,DEPT6,"September 17, 2021",5:53:30 pm
3895,"RFP:BAP DATA EXCHANGE, INC/943.8",1,35,DEPT6,10,DEPT4,"September 20, 2021",5:58:57 pm
3896,Original Certificate of Registration 348874772 (Kawasaki CT125A) - MCL of Lamberto Aquino,1,20,DEPT8,,DEPT7,"September 20, 2021",11:44:16 am
3897,3 sets of Original Dacion En Pago - Emil Cabling - MCL of Lamberto Aquino,1,20,DEPT8,,DEPT7,"September 20, 2021",11:44:42 am
3898,Valid ID of Emil Cabling with Signature and Verification - MCL of Lamberto Aquino,1,20,DEPT8,,DEPT7,"September 20, 2021",11:37:55 am
3899,1 Promissory Note - Emil Cabling - MCL of Lamberto Aquino,1,20,DEPT8,,DEPT7,"September 20, 2021",11:37:28 am
3900,Deed of Sale from BMI to Winifredo Padilla (2 sets orig) - MCL of Lamberto Aquino,1,20,DEPT8,,DEPT7,"September 20, 2021",2:16:49 pm
3901,3 sets of Original Dacion En Pago - Winifredo Padilla - MCL of Lamberto Aquino,1,20,DEPT8,,DEPT7,"September 20, 2021",11:42:02 am
3902,2 sets of Orig Deed of Sale - BMI to Jose I. Cadiz Jr. - MCL of Lamberto Aquino,1,20,DEPT8,,DEPT7,"September 20, 2021",11:46:20 am
3903,Valid ID of Winifredo Padilla with signature,1,20,DEPT8,,DEPT7,"September 20, 2021",11:38:35 am
3904,1 Promissory Note - Winifredo Padilla - MCL of Lamberto Aquino,1,20,DEPT8,,DEPT7,"September 20, 2021",11:42:29 am
3905,General Guidelines on the Management of Company Website,1,35,DEPT6,20,DEPT8,"September 20, 2021",2:35:39 pm
3906,Registration of Data Processing System and Data Processing Officer,1,9,DEPT4,,DEPT8,"October 05, 2021",9:43:19 am
3907,"FT FORM -MBTC 1,200,000.00 (TO FUND LOAN DISBURSEMENT) 09/21/2021",1,35,DEPT6,36,DEPT6,"September 20, 2021",2:42:56 pm
3908,"FT FORM WITH BDO CHECK NO. 410248; 1,200,000.00 09/21/2021",1,35,DEPT6,36,DEPT6,"September 20, 2021",2:43:01 pm
3909,"FT FORM WITH BDO CHECK NO. 364247; 500,000.00 09/21/2021",1,35,DEPT6,36,DEPT6,"September 20, 2021",2:43:06 pm
3910,Funeral Flower,1,37,DEPT7,,DEPT2,"September 21, 2021",3:00:40 pm
3911,"Documentary Stamp Tax: CALMONA, Ronnie Dela Cruz (5,482.50)",1,37,DEPT7,,DEPT6,"September 20, 2021",2:34:55 pm
3912,"Documentary Stamp Tax: RAMOS, Julian, Jr. Trinidad (8,415.00)",1,37,DEPT7,,DEPT6,"September 20, 2021",2:35:00 pm
3913,Checks for MCBaena and ESC's Signature_09/20/2021 (AM),1,37,DEPT7,,DEPT6,"September 20, 2021",2:34:50 pm
3914,BIR - JIC,1,47,DEPT2,37,DEPT7,"September 21, 2021",3:26:26 pm
3915,Baguio Country Club,1,47,DEPT2,37,DEPT7,"September 21, 2021",3:26:33 pm
